matchid,teamid,win,kda,totdmgdealt,totdmgtochamp,totdmgtaken,goldearned,goldspent,totminionskilled,neutralminionskilled,champlvl,firstblood,firsttower,firstinhib,firstbaron,firstdragon,firstharry,towerkills,inhibkills,baronkills,dragonkills,harrykills,duration
139193,200,0.0,1.662857142857143,56.79375,8.046031746031746,13.380753968253968,5.676884920634921,5.403273809523809,0.06011904761904763,0.013293650793650792,0.007539682539682539,1,0,0,0,1,0,0.001488095238095238,0.0,0.0,0.000496031746031746,0.0,2016
139194,100,0.0,2.0811399711399714,60.39885947046844,7.844399185336049,15.381751527494908,5.66989816700611,5.379470468431772,0.0705498981670061,0.011405295315682282,0.0065987780040733185,0,0,0,0,1,0,0.001629327902240326,0.0,0.0,0.0012219959266802445,0.0,2455
139194,200,1.0,1.8596753246753248,68.3362932790224,12.666476578411405,10.65010183299389,6.405050916496946,5.7706720977596735,0.061181262729124226,0.008798370672097761,0.007087576374745417,1,1,1,1,0,0,0.0036659877800407333,0.000814663951120163,0.0004073319755600815,0.000814663951120163,0.0,2455
139195,100,0.0,1.9168498168498167,61.14773251345119,9.292236740968486,13.34834742505765,5.490622598001537,5.244427363566487,0.05972328977709455,0.008993082244427363,0.006687163720215218,0,0,0,0,0,0,0.0011529592621060721,0.0,0.0,0.0,0.0,2602
139195,200,1.0,2.3232828282828293,72.53351268255189,11.849884704073789,12.564335126825519,6.51575710991545,5.6712528823981545,0.06418139892390469,0.010069177555726365,0.006840891621829361,1,1,1,1,1,0,0.004227517294388932,0.0015372790161414297,0.0003843197540353574,0.001921598770176787,0.0,2602
139196,100,1.0,1.8057142857142856,67.78760890609875,11.427976766698935,12.123330106485962,6.169699903194579,5.494482090997097,0.06582768635043562,0.011907066795740565,0.0075508228460793815,1,1,1,0,0,0,0.003872216844143272,0.000484027105517909,0.0,0.001452081316553727,0.0,2066
139196,200,0.0,1.982884615384616,60.90648596321394,9.739690222652467,14.612487899322364,6.558857696030978,6.309777347531463,0.06640851887705711,0.007357212003872217,0.007744433688286543,0,0,0,1,1,0,0.003388189738625363,0.0,0.000484027105517909,0.000484027105517909,0.0,2066
139197,100,0.0,2.6222222222222222,68.34512771996216,11.50473036896878,12.135666982024595,5.9716177861873225,5.574739829706717,0.07095553453169348,0.01021759697256386,0.007473982970671713,0,0,0,0,0,1,0.001892147587511826,0.0,0.0,0.0004730368968779565,0.0004730368968779565,2114
139197,200,1.0,4.2650751879699245,66.16385998107852,9.322043519394512,15.550898770104068,6.998770104068117,6.1021759697256375,0.06272469252601702,0.008798486281929991,0.0077578051087984845,1,1,1,1,1,0,0.005203405865657522,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.0,2114
139198,100,1.0,2.452380952380952,56.67739463601533,10.086079182630906,10.090421455938698,6.687739463601532,5.8582375478927196,0.07126436781609195,0.003959131545338442,0.00855683269476373,1,1,0,0,1,0,0.004469987228607918,0.0,0.0,0.0006385696040868455,0.0,1566
139198,200,0.0,1.55,74.54214559386973,6.348403575989783,11.271392081736911,4.82962962962963,4.598339719029374,0.0628352490421456,0.008939974457215836,0.007662835249042145,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1566
139199,100,0.0,1.393333333333333,47.38007380073801,6.836689509752241,12.211597258829732,5.308592514496573,5.013178703215603,0.07116499736425935,0.006642066420664207,0.00716921454928835,0,1,0,0,0,0,0.0010542962572482868,0.0,0.0,0.0,0.0,1897
139199,200,1.0,1.7943181818181817,67.37986294148656,10.007696362677912,10.410332103321034,6.773958882445967,6.041117554032684,0.062414338429098576,0.016552451238798102,0.008012651555086979,1,0,1,1,1,0,0.004744333157617291,0.0005271481286241434,0.0005271481286241434,0.0015814443858724301,0.0,1897
139200,100,1.0,3.2608225108225097,63.31650793650793,10.24021164021164,10.582222222222224,6.527089947089947,5.573333333333332,0.05576719576719577,0.010158730158730159,0.00783068783068783,1,1,1,0,1,0,0.003703703703703704,0.0005291005291005291,0.0,0.0010582010582010583,0.0,1890
139200,200,0.0,0.8516666666666666,47.76751322751323,7.594074074074074,12.207195767195769,5.236931216931215,4.91989417989418,0.050687830687830684,0.011746031746031746,0.006984126984126984,0,0,0,0,0,0,0.0015873015873015873,0.0,0.0,0.0,0.0,1890
139201,100,0.0,2.284848484848485,38.280686695278966,7.097711015736767,13.671959942775395,5.0679542203147365,4.476537911301858,0.0580829756795422,0.008011444921316165,0.007868383404864092,0,0,0,0,0,0,0.000715307582260372,0.0,0.0,0.0,0.0,1398
139201,200,1.0,1.6059914938862303,67.74277539341917,12.066380543633766,12.248068669527896,8.249356223175964,6.5414878397711025,0.07496423462088699,0.01044349070100143,0.009728183118741058,1,1,1,1,1,0,0.007868383404864092,0.001430615164520744,0.000715307582260372,0.000715307582260372,0.0,1398
139202,100,0.0,1.4371428571428573,60.17686453576865,9.414916286149165,14.136377473363776,6.008117706747845,5.788939624556062,0.0643328259766616,0.0076103500761035,0.007508878741755455,1,1,1,1,0,0,0.0025367833587011668,0.0005073566717402334,0.0005073566717402334,0.0,0.0,1971
139202,200,1.0,1.6238095238095238,70.99594114662608,11.855707762557078,13.677422628107559,7.2080162354134965,5.944495180111619,0.067376966007103,0.01278538812785388,0.00821917808219178,0,0,0,0,1,0,0.0045662100456621,0.0005073566717402334,0.0,0.0015220700152207,0.0,1971
139203,100,1.0,3.072619047619048,65.7512614678899,9.510435779816515,13.996674311926606,6.9028669724770655,5.7849770642201825,0.07568807339449543,0.014105504587155962,0.008486238532110092,1,1,1,1,1,0,0.0040137614678899085,0.0005733944954128441,0.0005733944954128441,0.0017201834862385322,0.0,1744
139203,200,0.0,0.95,56.09506880733945,8.8723623853211,11.973165137614679,5.276490825688073,4.907454128440367,0.05974770642201835,0.009174311926605505,0.007339449541284405,0,0,0,0,0,0,0.0011467889908256881,0.0,0.0,0.0,0.0,1744
139204,100,0.0,1.6406349206349204,56.595179487179486,6.929948717948718,13.084205128205127,5.513128205128205,5.174358974358975,0.06646153846153846,0.008512820512820514,0.007487179487179488,0,0,0,0,0,0,0.0015384615384615385,0.0,0.0,0.0,0.0,1950
139204,200,1.0,5.761666666666668,70.81517948717949,10.210461538461539,10.27928205128205,6.737641025641025,6.087179487179487,0.07220512820512821,0.010051282051282051,0.0077948717948717935,1,1,1,1,1,0,0.005128205128205128,0.0010256410256410256,0.0005128205128205128,0.0020512820512820513,0.0,1950
139205,100,1.0,1.138095238095238,66.34231707317073,9.335,12.68329268292683,7.029634146341463,6.293658536585367,0.061585365853658536,0.015487804878048782,0.00853658536585366,0,1,1,1,1,0,0.006707317073170732,0.0024390243902439024,0.0006097560975609756,0.0012195121951219512,0.0,1640
139205,200,0.0,2.5766233766233766,48.73695121951221,8.778780487804879,11.508048780487805,5.527073170731707,5.128170731707319,0.05670731707317074,0.006097560975609756,0.007804878048780489,1,0,0,0,0,0,0.0012195121951219512,0.0,0.0,0.0006097560975609756,0.0,1640
139206,100,0.0,1.915873015873016,69.5355958958169,8.353354380426204,15.814048934490927,5.879873717442777,5.862904498816102,0.07482241515390686,0.00536700868192581,0.006945540647198106,0,0,0,0,0,0,0.0003946329913180742,0.0,0.0,0.0003946329913180742,0.0,2534
139206,200,1.0,1.681943319838057,86.8060773480663,13.737490134175218,11.31681136543015,7.2653512233622735,7.425414364640883,0.05998421468034727,0.019968429360694557,0.007103393843725336,1,1,1,0,1,0,0.004340962904498816,0.0027624309392265192,0.0,0.0011838989739542227,0.0,2534
139207,100,1.0,2.5585714285714287,71.88283676038607,12.426772975241294,11.84339068401175,6.159378934116659,5.337809483843893,0.060847671002937476,0.012085606378514477,0.006966009232060429,1,0,1,1,0,0,0.003357112882920688,0.000839278220730172,0.000419639110365086,0.000419639110365086,0.0,2383
139207,200,0.0,2.6418181818181816,68.90130088124211,9.563155686109946,16.007385648342424,5.962903902643727,5.648594208980278,0.06907259756609316,0.011917750734368442,0.0067142257658413754,0,1,0,0,1,0,0.002517834662190516,0.000419639110365086,0.0,0.001258917331095258,0.0,2383
139208,100,0.0,1.34,46.414539829853055,7.2313998453209605,12.633565351894818,5.815158546017015,5.22428460943542,0.060634184068058775,0.008352668213457077,0.008816705336426915,0,0,0,0,0,0,0.0015467904098994587,0.0,0.0,0.0,0.0,1293
139208,200,1.0,1.1537878787878788,68.7723124516628,10.134416086620265,11.66511987625677,7.7520494972931155,6.977262180974479,0.07192575406032482,0.01531322505800464,0.009744779582366591,1,1,1,0,1,0,0.005413766434648105,0.0007733952049497294,0.0,0.002320185614849188,0.0,1293
139209,100,0.0,1.6333333333333333,42.47798833819242,7.626822157434403,12.677113702623904,5.729008746355685,5.006268221574344,0.05699708454810496,0.00728862973760933,0.00860058309037901,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1372
139209,200,1.0,2.995906432748538,63.72521865889214,10.508163265306123,11.324052478134112,7.716763848396502,6.387463556851312,0.06909620991253644,0.012973760932944606,0.009912536443148687,0,1,1,0,1,0,0.007288629737609329,0.0014577259475218659,0.0,0.002186588921282799,0.0,1372
139210,100,1.0,2.4944444444444445,59.979466929911155,13.626456071076012,12.34234945705824,6.794373149062191,6.3625863770977285,0.0543928923988154,0.010167818361303059,0.00799605133267522,1,0,1,1,1,0,0.004442250740375123,0.0009871668311944718,0.0004935834155972359,0.0009871668311944718,0.0,2026
139210,200,0.0,1.5996536796536798,61.537216189536025,9.680651530108591,17.013524185587364,5.823790720631787,5.5577492596248765,0.0698914116485686,0.0072063178677196455,0.007601184600197435,0,1,0,0,0,0,0.0014807502467917078,0.0,0.0,0.0004935834155972359,0.0,2026
139211,100,1.0,1.876883116883117,90.8162968352128,12.563259367042562,16.859367042560933,6.798617679156058,6.613677700982176,0.07544561658785012,0.016660603855947618,0.0065478355765733,1,0,1,1,1,0,0.004001455074572572,0.0029101491451436886,0.0003637686431429611,0.0014550745725718443,0.0,2749
139211,200,0.0,3.601794871794872,92.11356857038923,12.883521280465624,15.7954165150964,6.264387049836304,5.7210622044379775,0.08373954165150964,0.009021462349945436,0.0065478355765733,0,1,0,0,0,0,0.0014550745725718443,0.0,0.0,0.0003637686431429611,0.0,2749
